  37.0630 -116.0450    0.0000   687813120.00000  6147979   636899  1991291   -1   -1   -1       41        3 en      -999.0000 -    5.20  2115277 -999.00       -1 -999.00       -1 -               ISC               692465 08/21/2002       
  37.2360 -116.1660    0.0000   685297800.07000   656180   635695  1991262   -1   36   -1       41        3 ex      -999.0000 F    4.00       -1 -999.00       -1    3.80       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2360 -116.1670    0.2640   685297800.07000  3963005   635695  1991262   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644669 07/12/2002       
  37.2000 -116.2000    0.0000   685297800.38000  4241954   635695  1991262   -1   20   -1       41        3 -       -999.0000 - -999.00       -1 -999.00       -1    4.20   444646 -               UNR_YMP_PSHA      467238 07/12/2002       
  37.2000 -116.2000    0.0000   685297800.38000  4963163   635695  1991262   -1   20   -1       41        3 qt      -999.0000 - -999.00       -1 -999.00       -1    4.10  1218148 -               CNSS                  -1 07/12/2002       
  37.2360 -116.1660    0.0000   685297800.00000  6145197   635695  1991262   -1   -1   -1       41        3 en      -999.0000 -    4.00  2114248 -999.00       -1 -999.00       -1 -               ISC               692161 08/21/2002       
  37.2260 -116.4280    0.0000   684874800.05000   655994   635527  1991257   -1  283   -1       41        3 ex      -999.0000 F    5.50       -1    4.20       -1    5.30       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2260 -116.4290    0.6580   684874800.08000  3963004   635527  1991257   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644668 07/12/2002       
  37.2260 -116.4280    0.0000   684874800.05000  4962663   635527  1991257   -1  283   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    5.50  1217698 -               CNSS                  -1 07/12/2002       
  37.2260 -116.4280    0.0000   684874800.00000  6144691   635527  1991257   -1   -1   -1       41        3 en      -999.0000 -    5.50  2114042 -999.00       -1    4.20  2114043 -               ISC               692111 08/21/2002       
  37.0870 -116.0020    0.0000   682272000.00000   654658   634291  1991227   -1   26   -1       41        3 ex      -999.0000 F    4.20       -1 -999.00       -1    4.00       -1 furnished       PDE-M                 -1 04/02/2000       
  37.0870 -116.0030    0.5030   682272000.00000  3963003   634291  1991227   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644667 07/12/2002       
  37.0870 -116.0020    0.0000   682272000.00000  4959637   634291  1991227   -1   26   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    4.20  1214921 -               CNSS                  -1 07/12/2002       
  37.0870 -116.0020    0.0000   682272000.00000  6141534   634291  1991227   -1   -1   -1       41        3 en      -999.0000 -    4.20  2112839 -999.00       -1 -999.00       -1 -               ISC               691757 08/21/2002       
  37.2960 -116.3130    0.0000   670791600.00000   648707   628994  1991094   -1  205   -1       41        3 ex      -999.0000 F    5.60       -1    4.20       -1    5.40       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2960 -116.3140    0.6290   670791600.00000  3963001   628994  1991094   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644665 07/12/2002       
  37.2960 -116.3130    0.0000   670791600.00000  4948243   628994  1991094   -1  205   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    5.60  1204571 -               CNSS                  -1 07/12/2002       
  37.2960 -116.3130    0.0000   670791600.00000  6127817   628994  1991094   -1   -1   -1       41        3 en      -999.0000 -    5.60  2107099 -999.00       -1    4.20  2107100 -               ISC               690153 08/21/2002       
  37.1040 -116.0740    0.0000   668466165.08000   647498   627879  1991067   -1   76   -1       41        3 ex      -999.0000 F    4.30       -1 -999.00       -1    4.60       -1 furnished       PDE-M                 -1 04/02/2000       
  37.1040 -116.0750    0.4750   668466165.08000  3963000   627879  1991067   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644664 07/12/2002       
  37.1040 -116.0740    0.0000   668466165.08000  4944415   627879  1991067   -1   76   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    4.60  1200946 -               CNSS                  -1 07/12/2002       
  37.1040 -116.0740    0.0000   668466165.00000  6125097   627879  1991067   -1   -1   -1       41        3 en      -999.0000 -    4.30  2106040 -999.00       -1 -999.00       -1 -               ISC               689844 08/21/2002       
  37.2270 -116.3710    0.0000   658610220.71000   642172   623055  1990318   -1  212   -1       41        3 ex      -999.0000 F    5.40       -1 -999.00       -1    5.10       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2270 -116.3720    0.5940   658610220.07000  3962997   623055  1990318   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644661 07/12/2002       
  37.2270 -116.3710    0.0000   658610220.71000  4934818   623055  1990318   -1  212   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    5.40  1192297 -               CNSS                  -1 07/12/2002       
  37.2270 -116.3710    0.0000   658610220.70000  6113685   623055  1990318   -1   -1   -1       41        3 en      -999.0000 -    5.40  2101588 -999.00       -1 -999.00       -1 -               ISC               688440 08/21/2002       
  37.2070 -116.2140    0.0000   648918000.06000   637370   618780  1990206   -1   77   -1       41        3 ex      -999.0000 F    4.70       -1 -999.00       -1 -999.00       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2070 -116.2140    0.0000   648918000.06000  4924517   618780  1990206   -1   77   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    4.70  1183027 -               CNSS                  -1 07/12/2002       
  37.2070 -116.2150    0.3890   648918000.06000  5605297   618780  1990206   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644683 07/15/2002       
  37.2070 -116.2140    0.0000   648918000.00000  6102570   618780  1990206   -1   -1   -1       41        3 en      -999.0000 -    4.70  2097105 -999.00       -1 -999.00       -1 -               ISC               687109 08/21/2002       
  36.9930 -116.0040    0.0000   645992100.00000   635498   617078  1990172   -1   33   -1       40        3 ex      -999.0000 F    4.00       -1 -999.00       -1    4.30       -1 furnished       PDE-M                 -1 04/02/2000       
  36.9930 -116.0050    0.3500   645992100.00000  3962991   617078  1990172   -1   -1   -1       40        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644655 07/12/2002       
  37.0000 -116.0500    0.0000   645992100.04000  4921066   617078  1990172   -1   30   -1       41        3 qt      -999.0000 - -999.00       -1 -999.00       -1    4.40  1179834 -               CNSS                  -1 07/12/2002       
  36.9930 -116.0040    0.0000   645992100.00000  6098915   617078  1990172   -1   -1   -1       40        3 en      -999.0000 -    4.00  2095530 -999.00       -1 -999.00       -1 -               ISC               686689 08/21/2002       
  37.2620 -116.4200    0.0000   645292800.01000   635117   616762  1990164   -1  340   -1       41        3 ex      -999.0000 F    5.70       -1    4.50       -1    5.60       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2620 -116.4210    0.6740   645292800.09000  3962990   616762  1990164   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644654 07/12/2002       
  37.2620 -116.4200    0.0000   645292800.01000  4920267   616762  1990164   -1  340   -1       41        3 qf      -999.0000 - -999.00       -1 -999.00       -1    5.70  1179100 -               CNSS                  -1 07/12/2002       
  37.2620 -116.4200    0.0000   645292800.00000  6098125   616762  1990164   -1   -1   -1       41        3 en      -999.0000 -    5.70  2095165 -999.00       -1    4.50  2095166 -               ISC               686608 08/21/2002       
  37.1130 -116.0550    0.0000   637084800.08000   630722   612817  1990069   -1  152   -1       41        3 ex      -999.0000 F    5.00       -1 -999.00       -1    5.10       -1 furnished       PDE-M                 -1 04/02/2000       
  37.1120 -116.0560    0.4690   637084800.08000  3962988   612817  1990069   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644652 07/12/2002       
  37.1130 -116.0550    0.0000   637084800.08000  4908945   612817  1990069   -1  152   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    5.10  1168648 -               CNSS                  -1 07/12/2002       
  37.1130 -116.0550    0.0000   637084800.00000  6088291   612817  1990069   -1   -1   -1       41        3 en      -999.0000 -    5.00  2090905 -999.00       -1 -999.00       -1 -               ISC               685527 08/21/2002       
  37.2310 -116.4090    0.0000   629132400.09000   626849   609251  1989342   -1  213   -1       41        3 ex      -999.0000 F    5.50       -1    4.20       -1    5.20       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2310 -116.4100    0.6010   629132400.09000  3962985   609251  1989342   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644649 07/12/2002       
  37.2310 -116.4090    0.0000   629132400.09000  4896466   609251  1989342   -1  213   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    5.50  1157180 -               CNSS                  -1 07/12/2002       
  37.2310 -116.4090    0.0000   629132400.00000  6079733   609251  1989342   -1   -1   -1       41        3 en      -999.0000 -    5.50  2087473 -999.00       -1    4.20  2087474 -               ISC               684596 08/21/2002       
  37.1070 -116.0130    0.0000   627164400.12000   625987   608389  1989319   -1   17   -1       41        3 ex      -999.0000 F -999.00       -1 -999.00       -1    3.40       -1 furnished       PDE-M                 -1 04/02/2000       
  37.1060 -116.0140    0.2440   627164400.12000  3962984   608389  1989319   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644648 07/12/2002       
  37.1543 -115.9792    2.5400   627164400.61000  4893870   608389  1989319   47   41   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    3.65  1154845 -               CNSS                  -1 07/12/2002       
  37.1070 -116.0130    0.0000   627164400.10000  6077705   608389  1989319   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               ISC               684385 08/21/2002       
  37.2630 -116.4910    0.0000   625851000.09000   625404   607806  1989304   -1  270   -1       41        3 ex      -999.0000 F    5.70       -1 -999.00       -1    5.30       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2630 -116.4920    0.5640   625851000.09000  3962983   607806  1989304   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644647 07/12/2002       
  37.2630 -116.4910    0.0000   625851000.09000  4891259   607806  1989304   -1  270   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    5.70  1152423 -               CNSS                  -1 07/12/2002       
  37.2630 -116.4910    0.0000   625851000.00000  6076108   607806  1989304   -1   -1   -1       41        3 en      -999.0000 -    5.70  2085948 -999.00       -1 -999.00       -1 -               ISC               684259 08/21/2002       
  37.2360 -116.1630    0.0000   621788400.10000   623258   605660  1989257   -1   43   -1       41        3 ex      -999.0000 F    4.20       -1 -999.00       -1    4.00       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2360 -116.1640    0.2610   621788400.10000  3962982   605660  1989257   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644646 07/12/2002       
  37.2360 -116.1630    0.0000   621788400.10000  4882486   605660  1989257   -1   43   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    4.20  1144326 -               CNSS                  -1 07/12/2002       
  37.2360 -116.1630    0.0000   621788400.10000  6071799   605660  1989257   -1   -1   -1       41        3 en      -999.0000 -    4.20  2084211 -999.00       -1 -999.00       -1 -               ISC               683793 08/21/2002       
  37.2750 -116.3540    0.0000   614964600.02000   620151   602554  1989178   -1  102   -1       41        3 ex      -999.0000 F    4.90       -1 -999.00       -1    4.80       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2750 -116.3540    0.6400   614964600.02000  3962981   602554  1989178   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644645 07/12/2002       
  37.2750 -116.3540    0.0000   614964600.02000  4874560   602554  1989178   -1  102   -1       41        3 ec      -999.0000 - -999.00       -1 -999.00       -1    4.90  1137372 -               CNSS                  -1 07/12/2002       
